Ver. 4 7 real time data, pi¹tek, 28 sierpieñ 2026 06:49:29
TEMPO	GIRI	LAMBDA	GAS	BENZ	PRESS	MAP	T.RID	T.GAS	LIV	SLOW	FAST	OX	MARKER	AUTOMARKER	ECUMARKER
197265	2080	0.390000	0.000000	10.470000	0.300000	0.730000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
197469	2053	0.390000	0.000000	10.500000	0.290000	0.730000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
197672	2093	0.390000	0.000000	10.720000	0.290000	0.730000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
197890	2097	0.390000	0.000000	10.760000	0.290000	0.730000	60.000000	11.000000	125	0.000000	0.000000	0.000000	0	0	0	
198109	2071	0.390000	0.000000	10.650000	0.280000	0.740000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
198328	2077	0.390000	0.000000	10.960000	0.280000	0.750000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
198531	2118	0.390000	0.000000	10.950000	0.280000	0.740000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
198781	2091	0.390000	0.000000	10.780000	0.280000	0.750000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
199000	2126	0.390000	0.000000	10.920000	0.280000	0.750000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
199219	2131	0.390000	0.000000	10.870000	0.280000	0.750000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
199547	2144	0.390000	0.000000	10.780000	0.280000	0.740000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
199765	2151	0.390000	0.000000	10.860000	0.280000	0.740000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
199984	2129	0.390000	0.000000	10.870000	0.280000	0.740000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
200219	2162	0.390000	0.000000	10.680000	0.280000	0.740000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
200437	2174	0.390000	0.000000	10.770000	0.290000	0.740000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
200672	2177	0.390000	0.000000	10.730000	0.290000	0.730000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
200875	2178	0.390000	0.000000	10.500000	0.290000	0.730000	60.000000	11.000000	125	0.000000	0.000000	0.000000	0	0	0	
201094	2162	0.390000	0.000000	10.580000	0.300000	0.730000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
201312	2181	0.390000	0.000000	10.600000	0.300000	0.730000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
201547	2193	0.390000	0.000000	10.420000	0.300000	0.730000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
201765	2195	0.390000	0.000000	10.430000	0.300000	0.730000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
201969	2196	0.390000	0.000000	10.580000	0.300000	0.720000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
202234	2204	0.390000	0.000000	10.560000	0.300000	0.720000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
202469	2210	0.390000	0.000000	10.380000	0.300000	0.730000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
202687	2218	0.390000	0.000000	10.600000	0.300000	0.720000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
202937	2218	0.390000	0.000000	10.540000	0.300000	0.720000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
203156	2221	0.390000	0.000000	10.340000	0.300000	0.720000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
203375	2244	0.390000	0.000000	10.570000	0.300000	0.720000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
203609	2240	0.390000	0.000000	10.460000	0.310000	0.720000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
203844	2244	0.390000	0.000000	10.310000	0.310000	0.710000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
204172	2249	0.390000	0.000000	10.490000	0.310000	0.720000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
204375	2251	0.390000	0.000000	10.330000	0.320000	0.710000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
204578	2264	0.390000	0.000000	10.180000	0.310000	0.710000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
204797	2268	0.390000	0.000000	10.340000	0.320000	0.700000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
205031	2271	0.390000	0.000000	10.290000	0.310000	0.740000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
205234	2277	0.390000	0.000000	10.190000	0.310000	0.710000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
205453	2286	0.390000	0.000000	10.210000	0.320000	0.700000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
205672	2299	0.390000	0.000000	10.190000	0.320000	0.700000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
205906	2298	0.390000	0.000000	10.090000	0.320000	0.700000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
206140	2305	0.390000	0.000000	10.160000	0.320000	0.700000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
206359	2302	0.390000	0.000000	10.320000	0.320000	0.700000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
206578	2313	0.390000	0.000000	10.090000	0.330000	0.700000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
206797	2308	0.390000	0.000000	9.360000	0.360000	0.660000	60.000000	11.000000	125	0.000000	0.000000	0.000000	0	0	0	
207000	2313	0.390000	0.000000	9.230000	0.370000	0.650000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
207250	2322	0.390000	0.000000	9.240000	0.370000	0.650000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
207453	2324	0.390000	0.000000	9.110000	0.380000	0.640000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
207672	2327	0.390000	0.000000	9.190000	0.380000	0.640000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
207890	2333	0.390000	0.000000	9.280000	0.380000	0.640000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
208125	2328	0.390000	0.000000	9.100000	0.380000	0.640000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
208390	2336	0.390000	0.000000	9.140000	0.380000	0.640000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
208734	2343	0.390000	0.000000	9.320000	0.390000	0.640000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
208984	2341	0.390000	0.000000	9.050000	0.380000	0.640000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
209203	2348	0.390000	0.000000	9.210000	0.380000	0.640000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
209437	2351	0.390000	0.000000	9.320000	0.380000	0.640000	60.000000	11.000000	125	0.000000	0.000000	0.000000	0	0	0	
209656	2349	0.390000	0.000000	9.150000	0.380000	0.640000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
209890	2341	0.390000	0.000000	9.030000	0.390000	0.630000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
210109	2365	0.390000	0.000000	9.130000	0.380000	0.650000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
210312	2367	0.390000	0.000000	9.070000	0.390000	0.630000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
210531	2353	0.390000	0.000000	8.900000	0.400000	0.630000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
210750	2352	0.390000	0.000000	8.940000	0.400000	0.630000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
211000	2356	0.390000	0.000000	9.140000	0.390000	0.630000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
211203	2370	0.390000	0.000000	8.900000	0.390000	0.630000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
211406	2369	0.390000	0.000000	8.990000	0.400000	0.620000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
211656	2367	0.390000	0.000000	9.100000	0.400000	0.620000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
211875	2377	0.390000	0.000000	8.960000	0.400000	0.630000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
212094	2373	0.390000	0.000000	8.820000	0.400000	0.620000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
212344	2378	0.390000	0.000000	9.130000	0.380000	0.640000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
212547	2364	0.390000	0.000000	9.050000	0.400000	0.620000	60.000000	11.000000	125	0.000000	0.000000	0.000000	0	0	0	
212765	2367	0.390000	0.000000	8.940000	0.400000	0.630000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
213015	2371	0.390000	0.000000	9.060000	0.400000	0.620000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
213328	2371	0.390000	0.000000	9.050000	0.400000	0.620000	60.000000	11.000000	124	0.000000	0.000000	0.000000	0	0	0	
213531	2389	0.390000	0.000000	8.780000	0.400000	0.610000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
213750	2386	0.390000	0.000000	8.930000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
214015	2391	0.390000	0.000000	8.980000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
214219	2375	0.390000	0.000000	8.860000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
214437	2377	0.390000	0.000000	8.870000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
214687	2378	0.390000	0.000000	8.980000	0.410000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
214906	2395	0.390000	0.000000	8.940000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
215109	2387	0.390000	0.000000	8.800000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
215344	2377	0.390000	0.000000	8.950000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
215578	2373	0.390000	0.000000	8.970000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
215781	2376	0.390000	0.000000	8.810000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
216000	2371	0.390000	0.000000	8.970000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
216219	2387	0.390000	0.000000	9.070000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
216453	2370	0.390000	0.000000	8.950000	0.400000	0.620000	60.000000	10.000000	125	0.000000	0.000000	0.000000	0	0	0	
216656	2367	0.390000	0.000000	8.860000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
216875	2384	0.390000	0.000000	8.950000	0.400000	0.620000	60.000000	10.000000	125	0.000000	0.000000	0.000000	0	0	0	
217140	2379	0.390000	0.000000	8.950000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
217406	2360	0.390000	0.000000	8.790000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
217640	2360	0.390000	0.000000	8.970000	0.400000	0.620000	60.000000	10.000000	125	0.000000	0.000000	0.000000	0	0	0	
217953	2377	0.390000	0.000000	8.950000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
218187	2372	0.390000	0.000000	8.850000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
218453	2367	0.390000	0.000000	9.030000	0.400000	0.630000	60.000000	10.000000	125	0.000000	0.000000	0.000000	0	0	0	
218687	2355	0.390000	0.000000	8.920000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
218890	2355	0.390000	0.000000	8.760000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
219156	2352	0.390000	0.000000	8.950000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
219359	2363	0.390000	0.000000	8.930000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
219562	2359	0.390000	0.000000	8.840000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
219812	2352	0.390000	0.000000	8.830000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
220031	2356	0.390000	0.000000	9.030000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
220234	2350	0.390000	0.000000	8.880000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
220484	2341	0.390000	0.000000	8.910000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
220687	2342	0.390000	0.000000	9.050000	0.390000	0.630000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
220906	2339	0.390000	0.000000	9.110000	0.380000	0.640000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
221156	2329	0.390000	0.000000	8.900000	0.400000	0.620000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
221406	2315	0.390000	0.000000	9.070000	0.390000	0.640000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
221609	2315	0.390000	0.000000	9.190000	0.390000	0.630000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
221828	2324	0.390000	0.000000	9.030000	0.390000	0.640000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
222062	2306	0.390000	0.000000	9.010000	0.390000	0.630000	60.000000	10.000000	125	0.000000	0.000000	0.000000	0	0	0	
222281	2301	0.390000	0.000000	9.210000	0.390000	0.630000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
222594	2305	0.390000	0.000000	9.000000	0.390000	0.640000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
222812	2311	0.390000	0.000000	9.010000	0.390000	0.640000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
223031	2301	0.390000	0.000000	9.240000	0.380000	0.640000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
223265	2278	0.390000	0.000000	9.110000	0.380000	0.640000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
223500	2289	0.390000	0.000000	9.080000	0.380000	0.640000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
223703	2288	0.390000	0.000000	9.300000	0.380000	0.640000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
223922	2281	0.390000	0.000000	9.260000	0.380000	0.650000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
224156	2261	0.390000	0.000000	9.180000	0.380000	0.640000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
224375	2256	0.390000	0.000000	9.300000	0.380000	0.650000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
224625	2267	0.390000	0.000000	9.430000	0.370000	0.650000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
224828	2262	0.390000	0.000000	9.470000	0.360000	0.660000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
225047	2252	0.390000	0.000000	10.040000	0.330000	0.690000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
225281	2229	0.390000	0.000000	10.650000	0.310000	0.720000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
225500	2228	0.390000	0.000000	10.920000	0.280000	0.740000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
225719	2215	0.390000	0.000000	11.400000	0.260000	0.770000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
225906	2222	0.390000	0.000000	11.880000	0.250000	0.780000	60.000000	10.000000	125	0.000000	0.000000	0.000000	0	0	0	
226140	2211	0.390000	0.000000	11.660000	0.250000	0.780000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
226344	2215	0.390000	0.000000	11.520000	0.250000	0.780000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
226578	2224	0.390000	0.000000	11.760000	0.250000	0.780000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
226812	2221	0.390000	0.000000	11.650000	0.250000	0.780000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
227094	2217	0.390000	0.000000	11.520000	0.240000	0.780000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
227297	2211	0.390000	0.000000	11.890000	0.230000	0.800000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
227515	2203	0.390000	0.000000	11.680000	0.230000	0.800000	60.000000	10.000000	125	0.000000	0.000000	0.000000	0	0	0	
227734	2201	0.390000	0.000000	11.560000	0.230000	0.800000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
227969	2201	0.390000	0.000000	11.710000	0.230000	0.800000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
228172	2195	0.390000	0.000000	11.660000	0.230000	0.800000	60.000000	10.000000	125	0.000000	0.000000	0.000000	0	0	0	
228406	2188	0.390000	0.000000	11.400000	0.230000	0.790000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
228640	2179	0.390000	0.000000	11.530000	0.240000	0.790000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
228859	2167	0.390000	0.000000	11.760000	0.230000	0.790000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
229062	2181	0.390000	0.000000	11.520000	0.230000	0.800000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
229328	2175	0.390000	0.000000	12.370000	0.200000	0.820000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
229562	2169	0.390000	0.000000	12.650000	0.190000	0.830000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
229750	2153	0.390000	0.000000	12.590000	0.180000	0.830000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
230000	2156	0.390000	0.000000	12.830000	0.170000	0.850000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
230234	2159	0.390000	0.000000	13.180000	0.170000	0.850000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
230437	2158	0.390000	0.000000	12.980000	0.160000	0.860000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
230672	2154	0.390000	0.000000	13.300000	0.140000	0.880000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
230875	2158	0.390000	0.000000	14.360000	0.120000	0.910000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
231062	2133	0.390000	0.000000	14.320000	0.110000	0.910000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
231297	2140	0.390000	0.000000	14.390000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
231609	2135	0.390000	0.000000	14.570000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
231812	2138	0.390000	0.000000	14.420000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
232031	2133	0.390000	0.000000	14.210000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
232250	2143	0.390000	0.000000	14.400000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
232469	2126	0.390000	0.000000	14.490000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
232672	2140	0.390000	0.000000	14.170000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
232906	2121	0.390000	0.000000	14.310000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
233156	2121	0.390000	0.000000	14.370000	0.090000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
233359	2130	0.390000	0.000000	14.120000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
233562	2126	0.390000	0.000000	14.070000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
233828	2131	0.390000	0.000000	14.120000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
234031	2125	0.390000	0.000000	13.880000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
234250	2123	0.390000	0.000000	13.930000	0.100000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
234453	2120	0.390000	0.000000	14.230000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
234656	2124	0.390000	0.000000	14.220000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
234859	2115	0.390000	0.000000	13.980000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
235125	2122	0.390000	0.000000	14.120000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
235344	2133	0.390000	0.000000	14.400000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
235594	2113	0.390000	0.000000	13.950000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
235797	2125	0.390000	0.000000	14.060000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
236109	2106	0.390000	0.000000	14.200000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
236344	2103	0.390000	0.000000	13.970000	0.100000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
236594	2122	0.390000	0.000000	14.250000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
236812	2124	0.390000	0.000000	14.230000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
237015	2100	0.390000	0.000000	13.880000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
237265	2122	0.390000	0.000000	14.400000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
237500	2118	0.390000	0.000000	14.320000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
237719	2114	0.390000	0.000000	14.200000	0.090000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
237953	2109	0.390000	0.000000	14.620000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
238187	2100	0.390000	0.000000	14.510000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
238422	2103	0.390000	0.000000	14.360000	0.070000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
238672	2088	0.390000	0.000000	14.690000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
238906	2085	0.390000	0.000000	14.560000	0.080000	0.950000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
239109	2091	0.390000	0.000000	14.400000	0.070000	0.950000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
239344	2098	0.390000	0.000000	14.670000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
239562	2099	0.390000	0.000000	14.530000	0.070000	0.950000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
239781	2088	0.390000	0.000000	14.360000	0.080000	0.950000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
240031	2095	0.390000	0.000000	14.670000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
240250	2092	0.390000	0.000000	14.450000	0.070000	0.950000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
240453	2072	0.390000	0.000000	14.380000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
240812	2077	0.390000	0.000000	14.550000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
241047	2092	0.390000	0.000000	14.270000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
241281	2093	0.390000	0.000000	14.500000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
241515	2083	0.390000	0.000000	14.590000	0.080000	0.950000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
241765	2080	0.390000	0.000000	14.260000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
241984	2082	0.390000	0.000000	14.490000	0.070000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
242203	2085	0.390000	0.000000	14.640000	0.080000	0.950000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
242390	2075	0.390000	0.000000	14.380000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
242594	2074	0.390000	0.000000	14.480000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
242859	2072	0.390000	0.000000	0.850000	0.070000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
243078	2069	0.390000	0.000000	14.040000	0.080000	0.950000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
243312	2075	0.390000	0.000000	14.450000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
243547	2076	0.390000	0.000000	14.650000	0.070000	0.950000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
243750	2069	0.390000	0.000000	14.340000	0.090000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
243953	2062	0.390000	0.000000	14.240000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
244187	2068	0.390000	0.000000	14.540000	0.080000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
244406	2060	0.390000	0.000000	14.290000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
244609	2069	0.390000	0.000000	14.250000	0.090000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
244812	2070	0.390000	0.000000	14.550000	0.090000	0.940000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
245031	2069	0.390000	0.000000	14.440000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
245344	2070	0.390000	0.000000	0.980000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
245562	2073	0.390000	0.000000	14.310000	0.090000	0.930000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
245797	2074	0.390000	0.000000	13.880000	0.100000	0.920000	60.000000	10.000000	124	0.000000	0.000000	0.000000	0	0	0	
