Ver. 4 7 real time data, pi¹tek, 11 wrzesieñ 2026 16:31:45
TEMPO	GIRI	LAMBDA	GAS	BENZ	PRESS	MAP	T.RID	T.GAS	LIV	SLOW	FAST	OX	MARKER	AUTOMARKER	ECUMARKER
39656	2028	0.200000	4.720000	2.980000	1.060000	0.260000	74.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
39859	2044	0.200000	5.890000	3.800000	1.070000	0.310000	74.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
40047	2003	0.200000	6.070000	4.020000	1.070000	0.320000	74.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
40265	2005	0.200000	6.160000	4.120000	1.060000	0.340000	74.000000	45.000000	1	0.000000	0.000000	0.000000	0	0	0	
40453	2012	0.200000	6.270000	4.220000	1.070000	0.340000	74.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
40656	2008	0.200000	6.320000	4.280000	1.070000	0.340000	74.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
40875	2010	0.200000	6.590000	4.500000	1.070000	0.360000	74.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
41125	1992	0.200000	7.740000	5.560000	1.070000	0.430000	74.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
41375	2003	0.200000	9.070000	6.710000	1.070000	0.500000	74.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
41562	2003	0.200000	9.900000	7.370000	1.070000	0.550000	74.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
41781	2008	0.200000	2.420000	0.920000	1.060000	0.570000	74.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
41968	2003	0.200000	11.260000	8.880000	1.060000	0.630000	74.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
42172	2015	0.200000	11.590000	9.500000	1.060000	0.690000	73.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
42390	2016	0.200000	11.600000	9.620000	1.060000	0.710000	73.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
42656	2028	0.200000	11.870000	10.060000	1.070000	0.720000	73.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
42859	2038	0.200000	12.070000	10.170000	1.070000	0.720000	73.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
43062	2044	0.200000	11.980000	10.130000	1.070000	0.720000	73.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
43281	2044	0.200000	12.060000	10.160000	1.060000	0.720000	73.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
43484	2053	0.200000	12.250000	10.490000	1.060000	0.720000	73.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
43687	2062	0.200000	12.200000	10.410000	1.070000	0.710000	73.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
43890	2074	0.200000	12.110000	10.280000	1.060000	0.710000	73.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
44078	2082	0.200000	11.350000	9.000000	1.070000	0.650000	73.000000	44.000000	0	0.000000	0.000000	0.000000	0	0	0	
